Sales,population_variables,sales_channel,customer_satisfaction,Season,consumer_confidence,promotion_effectiveness,product_awareness,financial_circumstances,competitor_pricing,advertising_spend
4025.9080820024983,2,Call center,1.6150926541303967,Spring,0.9232975486557621,0.558358246289493,-0.7350737878101935,1.4559576485506864,45497.58076646956,8144.083757773067
4323.767546891967,2,Call center,5.1044909469356945,Spring,-0.45308114695940166,-0.3573932154616852,0.7169500881325452,-1.1195244010931287,51793.84914730473,6221.0118982257745
4833.498383646412,2,Call center,3.243442852517398,Spring,-0.28788923376259384,1.06402141867306,1.4081998497464374,-0.3500074573955787,68387.34231649368,5198.24844794952
4385.4441673482115,2,Call center,6.5739714147130055,,,-0.41924382272462263,-0.31636289458695777,-1.4557245920794608,63852.1429299765,3420.429516861138
5394.556098669998,2,Agent,5.972300928181597,Winter,-0.3179048650440258,0.08184000646488479,-0.03543121972173012,-0.13098746816970153,48193.04253871299,5647.837191429789
3247.0710680608586,0,Call center,5.180091829835633,Summer,-1.124783287603031,0.7807176925592512,-0.16432307295159623,-1.374444269498922,39143.45425630031,4870.896455177794
6336.6238138478875,1,Call center,4.181786500235422,Spring,0.7398522085432288,0.4511142531692805,1.304814937422288,-0.28846062009165807,83379.75905376405,5380.314209868221
4600.644625254735,0,Call center,4.669545906800702,Summer,0.7437017520168935,-0.2646666078194067,-0.7289955384898978,-0.16280761562912083,49181.65735265546,4670.056890951105
7329.72867160297,0,Call center,4.910962416351717,Autumn,1.2513250100816435,1.3653035620770444,1.1458259994492344,1.0587183094864063,51425.65715235931,5307.758933359877
6006.824288032121,1,Agent,4.5118319936337645,Winter,-0.20719890074920388,0.6853700434475359,1.6562757678651856,-0.8411044783709642,50349.57188668223,6146.515899712507
1369.3861571064017,0,Call center,2.8041092892245008,Winter,0.22878557241424669,-1.1208003041421897,-2.4866975048872586,-0.4321888795567308,36884.40554924891,4987.4158359182
3254.7291896762044,0,Call center,1.615766999165416,Summer,-0.14095277428533476,0.5420931581037118,-0.45312495698756433,-0.8191745457913526,73758.93951617941,4744.647615674286
6173.360444713986,1,Agent,3.3506869971589746,Summer,1.0827154259335217,-0.34987630237928946,1.112750980818676,0.36070600903196337,61798.447928718066,5396.727406120077
3476.82453503821,2,Call center,3.7451638131273364,Winter,-1.183122442898564,-0.5753713507227446,1.5287069628502732,0.8012636388558465,62344.66758723508,5944.879732429999
4775.249086076214,2,Call center,6.480963655003503,Spring,-0.5598182552237482,0.1316713003110259,0.1412731597320921,0.22012523811917872,48655.66568308339,2871.5155803873445
4953.178026844226,2,Web,7.18728524694017,Summer,0.28856426324214635,0.03553472987796241,-1.242467292987339,-0.21056190536130456,60894.125653392286,943.4657917622635
4341.798886987045,2,Call center,5.773275119441136,Spring,-0.22351018030483505,-0.3741409697756685,0.4449842074781926,0.16724083134504927,55192.25628742135,5252.244945925064
4629.153276642984,1,Call center,5.58157389385905,Spring,0.26985698693099613,-1.0065816873731097,-0.6468425976153112,0.2811823848161143,66080.30566956881,3822.6973984940155
4073.9014389299427,2,Call center,4.059315297263565,Autumn,-0.07328510136186804,-1.7133970099243667,1.3312299204754463,-1.2780962356766443,57769.15512011712,8382.46919463182
3529.1749353491673,2,Call center,2.962056921119135,Autumn,-0.31339340889136874,-0.8442512112488713,0.5544354013349104,-0.6063147201270915,63399.174578111146,4460.642862294457
3391.287164879274,2,Call center,7.735565958360124,,,1.093375197991213,-0.24882296166051612,-0.06202590666805595,46634.38903217268,6176.232574457063
3273.8232788920322,1,Call center,4.4009080966671075,Autumn,-0.6176802299556905,0.40904865201293644,1.2177490532305495,0.045729533518175124,27809.44239788344,5001.03643451265
6917.699574468675,1,Agent,4.82905499733721,Autumn,1.198724328974868,0.7205619253134393,0.07776745902985162,-1.2335856227808142,53077.33092492411,8695.111928957747
2827.983542775146,2,Call center,5.979975732297504,Autumn,-1.2790038820164613,-0.5655485187254455,-0.6992446450645695,1.0405346403390217,56325.38113439708,4283.294180799324
4312.586297285637,0,Web,5.739821810768789,Autumn,0.24338782669499295,0.21084131866035954,0.32340765892517254,-1.1755661235311474,48517.392686659834,5719.9871237970565
3341.9953130600225,2,Call center,5.050033900048427,Spring,-0.31213248183400705,-1.721342226155121,1.5458911543510243,1.3634808810924677,47677.09347573242,2502.1149382435005
5998.68681468095,0,Call center,6.97972458854248,Spring,0.268020001878717,1.8521489702847675,-0.10261177020250446,0.9957231478262192,42175.882818515835,4322.548014448448
3717.834745700463,1,Call center,5.396004116225813,Spring,-0.6609696284799146,-0.40286382361100737,0.23172443410315316,-0.3995427107291741,35092.97653433638,5690.398026764639
2927.370955219089,2,Web,4.2701801617236885,Summer,-0.3257867912683522,0.6347426249749095,-1.680200090552157,0.3727313968334721,53235.05812567174,6114.632792188924
1705.5424282223098,0,Call center,4.955803499756787,Winter,-0.7946462403135298,-2.2738162797939085,-1.2642513564724602,0.2999440367562927,55690.05972441776,4536.174619095885
5314.498215003208,1,Agent,3.4286578548574558,Autumn,2.813751315209696,-1.0739462870595522,-2.750237451212792,-0.4601204418751873,19666.368214708913,4276.0212245335715
4367.683410247579,1,Web,6.428303484263634,Spring,-0.0019402094860144707,-1.5658522107220334,0.9354058513256358,0.6905410597922617,72380.57866024898,3474.0081994265965
4115.139824591727,0,Agent,5.494410641753803,Winter,-0.9353910832947548,-0.23292034284892252,-0.977975085716492,-0.461015067549539,69592.20141224608,5455.330599841428
4098.970008395001,2,Call center,2.6653666585189306,Summer,-0.2466484968843368,0.6362234444740411,0.11080652386341842,1.168521916592429,66688.88053774141,5655.2472303021095
2486.973989378009,0,Web,4.388509001577976,Summer,-0.3692621554585561,0.3966603664052612,-0.10055594974796492,-0.3164638996051658,51618.51661437053,5206.745376977341
7268.441238025091,1,Agent,3.860491792307406,Spring,1.4394696416049022,1.1192055112734818,-0.6892295677554003,0.5885271032346094,73254.95440480666,2889.516434278246
5605.064580134555,0,Call center,6.058038588120925,Spring,-0.1729046365986665,0.21134469017623686,2.735359379643603,0.011311717625438828,52885.50777430798,3167.8601121774645
