product_quality,brand_image,sales_channel,promotion_effectiveness,pricing_strategy,financial_circumstances,Sales,advertising_spend,consumer_confidence,demographic_factors,Season
6.512926876165601,-0.6695967865815964,Call center,-0.22189327548294052,53754.48805917947,-1.6888465437450473,4432.151826938816,3227.539628184943,0.2882647353611072,1,Summer
5.007666458333407,-0.31069787478996735,Call center,0.6259545296932869,57010.82073668349,-1.0654686025762303,3701.2543645789115,4886.7749640663405,-0.5909512524571239,2,Rainy
6.1606462607914985,-0.27460398385137746,Call center,0.7695937717787268,50367.66784394485,0.3486938494136751,4419.298039248761,6616.047511385155,-0.567589610913018,1,Summer
6.445655031424993,0.780323813441312,Call center,0.6804111161290659,47882.850665476966,1.299921896514367,5157.673160742741,3898.7931796086714,0.12012586933368175,0,Summer
1.9509435259390226,0.8358243070456987,Call center,-0.33156241476563003,62888.713164011744,-1.0593364231355042,2624.573861970876,7525.384381048594,-1.0840749510875445,0,Rainy
4.92829718889631,-0.9681252105059643,Call center,-0.754650183255117,59661.21128112011,-0.5483785714333527,4325.060047180124,8217.09746422282,1.6081637915665676,1,Summer
7.998843771125834,-0.23994352111680253,Call center,-0.46463231267669675,47725.25863994376,-2.5174522731027626,3769.725544268086,4868.542098903991,-0.8045081912940687,2,Summer
5.291038320620801,1.450430055548007,Agent,0.8492638732714611,56216.1499210172,1.063593455904777,5795.460201077606,7471.461676837525,-0.8216409878095376,0,Rainy
5.02731748955639,-0.1359611217349565,Call center,-0.02742273224700636,74210.66023691712,-0.2769313188651946,4717.018786101291,5875.176123983894,0.042664899972657884,1,Summer
4.332395778568862,1.0101923630230858,Call center,0.4369332082306582,58616.86153934083,0.04498140795839855,5996.059537504692,4767.48993661717,1.9481157809787444,2,Rainy
6.582595210798277,0.8598934048221926,Web,0.5430310208026171,79628.97502067653,-0.20452396302723846,6420.669583365047,3263.9309340684013,0.5595547669478006,1,Summer
9.793038242618842,1.0175313499176872,Call center,-0.5947227780774648,50424.997355886306,0.913912441596092,4868.679776529947,6021.576360787048,-1.1698760802208743,1,Rainy
4.5337224284722755,0.0991169313917972,Call center,0.029251760168782916,59820.060948819075,-0.04512102495237105,4038.1986728034813,6820.3903711958355,0.27495699425348374,0,Summer
,0.5820136695489372,Agent,-0.47656980067651744,65937.4596107401,-0.46529791362299827,5657.622680993678,5456.228831299503,1.0573232707457536,2,
2.850157223686318,-0.1297049627529898,Call center,-0.44752464354440286,41316.055123249374,-0.20137308391795603,2370.5783817234096,2864.0674481095143,0.555115821103981,0,Rainy
4.184953820642028,0.2614724086373839,Call center,2.1356519969856604,61888.0447797998,-0.2439602409305621,4946.270456198279,7742.356698693829,-0.27897530433903894,2,Rainy
5.285040232779468,-0.7922744372296021,Call center,1.267218855494452,72660.97973893739,-1.0320596992196465,4954.771030706306,4359.95639106463,-0.40758158473196987,1,Rainy
6.469726140096885,-0.9006162563334277,Web,-0.48135408293990667,47662.50852194277,1.144291668671583,2647.5929695160635,7029.407282104101,-0.007960711699712464,2,Rainy
8.00044506484079,0.5843734390498561,Agent,-1.1790118094863338,46625.31666547085,-0.2743346017422943,4490.715462492122,7532.108919749082,-0.7412725980584384,2,Rainy
7.615294660866873,0.687236055844572,Web,0.5151796696761166,79679.48642538657,-0.24220407426991075,6003.981930348392,2225.985675146178,-0.6246419766160084,2,Summer
3.788662757810633,0.8949314979981374,Call center,-1.1571459255903906,49668.2829799617,0.4659605004824791,2031.004372867867,6324.736534959177,-1.8306259303167307,2,Rainy
4.189886102046043,0.6846641220704415,Call center,-0.6222884557191578,57623.41406003152,0.6632547034310039,4601.035292660096,1248.4380904622726,0.7425999126330555,1,Rainy
7.826638799019937,1.548136696882741,Agent,-0.22016849895838322,47355.21627661911,-0.1955525659325511,6264.922801890632,5460.328907770807,-0.4363585946966348,1,Rainy
,-0.9255347092129786,Call center,0.47381614707298664,65505.079940882875,-0.2855192192779322,5150.348455982723,4729.526306905774,-0.42338616519922223,2,
6.738195527423588,1.229489229863153,Call center,0.7477078911958452,61426.81588095256,-1.1769664160267752,6709.92326272332,4187.524801991186,0.576002069948183,2,Summer
6.473050956270125,-1.0808015763306693,Call center,2.127226835205587,54330.9077747213,0.0936542474238348,5079.540089549299,4637.4621965732595,0.022197800549031636,0,Rainy
4.860899172815249,0.7032753035849365,Call center,0.5133419441839052,50974.463322334384,0.05648771952733311,4313.745843100242,8481.448584532642,-0.6362490476286438,0,Summer
6.745013285460931,1.7916505138424696,Call center,-1.2380496610040803,61830.24057266715,-1.5339281437120373,5754.469989317101,4120.225220219552,0.4957081425863229,0,Summer
4.899930390622777,0.787723347727966,Call center,-0.227566807334089,55308.471912446614,0.04458844676447297,4006.956205408262,6142.0607180079005,-0.21133943510695055,2,Rainy
10.0,0.029873799970785427,Web,-0.34299451002897524,64933.06759006549,0.21952546947213206,5302.8035387567015,3255.0031837990027,-0.8342167450532776,2,Summer
4.4141924328130075,0.0322842168657237,Call center,-0.30786311196604976,52974.05315736908,1.9855938903488999,2310.172439284188,4877.1904252397435,-1.4593539173342527,0,Rainy
5.770679068350428,1.0307677771929327,Call center,-0.7707728916586108,52658.50700798191,0.9834844162429034,4633.3103403372525,7309.309204635763,1.184835780315933,1,Rainy
4.863493183938954,0.4498837811343079,Call center,0.2283061016739926,72367.91371772285,-0.09757966733132133,6725.810925248801,5928.8046042876285,1.6417928722642867,0,Rainy
5.376321040486762,-0.4276697736899036,Call center,-0.06833334802816811,77911.52446113006,0.3466965339164486,4166.997626652787,5081.401610947131,-1.9946710741312985,2,Rainy
5.36593462733064,1.0424056825355092,Call center,-0.12938290499464303,69992.79760521653,-0.804225618820538,6101.096253861593,6142.916567126186,1.6175098946730047,0,Rainy
2.7266348783740657,-0.025461032304369153,Call center,-1.0234452681963997,49656.44682614273,-0.23122955496920022,2358.583372848741,5427.18183617224,0.556902890818752,2,Summer
5.400472722979919,2.303916374305948,Call center,1.560236470403585,42847.44624819635,-0.0704908290699994,5538.411787302204,4227.95605092573,0.20328488098719097,1,Summer
5.775708020333348,1.1189022466534126,Web,-0.9124991210267882,46695.117241802094,-0.9042278444723687,3279.9350927828996,6293.158286582478,0.28188579078077763,0,Summer
2.6282416232588366,-1.1815831300602668,Call center,-0.9455611897957271,55189.87031509853,0.6706779178726426,2453.9039323336547,5659.538584264428,0.5005245341709486,1,Rainy
4.522968253385151,2.4431533937251686,Call center,-0.28100347190993774,53657.80295522052,-1.669698835988847,5130.742866529131,3730.4119537713023,-0.2974854862656419,2,Rainy
6.305251061383225,0.39801737233676027,Call center,0.09770260505043829,57223.888240086344,0.5281929636872179,5688.839525478215,8546.44062166101,0.9813132211551692,2,Summer
6.801068018605811,0.822885140269183,Call center,-0.3885708279293888,83065.1929487705,0.15640160375277315,6161.222203376765,4497.082487228925,-0.575162064968856,0,Rainy
6.446960497784265,-1.989467108449494,Agent,-0.6537894898214897,59415.592350036735,2.2370877296429295,2962.68425870424,4193.355481776029,-1.8401759603370154,1,Rainy
5.438333200496354,-0.44488334466106766,Call center,-0.6514964571125742,60655.11891472315,-0.20566389566540288,4123.684352343498,3228.2015370989707,0.9717596715019413,1,Summer
5.664424256229294,0.511568819563001,Call center,-0.9690799693674419,86167.22972552836,-0.7865064176934441,4674.153758385931,5396.6971779807745,-1.9725048892207742,0,Rainy
,-0.8193402430794368,Call center,0.7007415339288047,51507.97197825712,0.3579845399309972,4275.700468207717,6008.51485732724,0.3491756659527224,1,
3.4130338642706297,-0.4563557009248147,Call center,0.3963419069801557,53087.96815268116,0.39129496771036415,1989.410999430885,6099.866495183667,-2.162480732537494,0,Rainy
7.831276092504831,0.03902468409878483,Call center,-0.8562117024473845,63789.21513363564,1.7638713615287878,5762.060488842406,7052.816002568967,0.6482451076201077,1,Summer
6.0678671532730135,0.6543607011534252,Call center,2.019104959154005,49644.20854612417,-0.43355619029446524,5773.915701602604,4719.151031420331,0.526233712497851,2,Rainy
4.269970931623318,-0.6596301562879253,Call center,-0.15253578080990024,68199.42969687513,-0.8503989267740696,4811.1158688605465,4158.2685256741615,1.2912619270651022,0,Rainy
6.070835482096382,-0.8467524320456296,Call center,1.5770069593884057,80590.03331658481,1.3622155478455094,6377.338422125872,4229.672916038885,-0.24872033806858784,2,Summer
4.802273976512961,-0.31558892024320356,Call center,-1.0758257689004724,77897.6726360879,-0.5673037436856483,4349.262875913421,5385.519965671392,-0.4661719714576565,2,Rainy
4.4959513113104475,-1.7369436349064415,Call center,0.5452078823211167,46979.52948432297,0.05502329240600921,2341.255980573003,5469.500291592053,-0.9013997915946709,0,Summer
5.635608459518562,-0.9914188283290026,Call center,-1.2879080268826781,46945.13841862757,0.8530831392196129,2495.2975480856835,5696.894014654906,0.34825538635204983,1,Rainy
6.346977953978067,-1.0534528567338362,Call center,-1.2679233387935167,62626.90609448876,0.06520263081552025,3887.20223184839,5708.699519342518,-0.5306148581781216,0,Rainy
5.922583846450586,0.777768468749984,Call center,0.06720349330494813,58076.689716459216,-2.4690543665149645,5772.782630447882,4296.350344001712,2.006223912580217,2,Summer
4.201459583513313,-1.040405212326802,Web,-0.21843952907604236,50435.52313257434,-1.360713799895583,2158.6983039086617,3392.7668638239684,-0.1384125487717679,2,Summer
5.3486839364105245,1.661441280791886,Call center,1.9150755303625122,81505.44818985462,-0.26864693029597214,7973.775423371471,6926.555228082562,1.2845635932865465,0,Summer
5.5645398355228535,0.4856455047186961,Web,1.4394138534751735,47221.53461363505,0.6383719112507086,5440.437538660412,4272.620031576435,2.574085417525579,0,Summer
,-0.42215201874851654,Call center,0.0055892848030100585,64127.72680385911,2.249241453942494,5372.784573661539,4031.6707861754585,0.2349534576803861,2,
