customer_satisfaction,pricing_strategy,advertising_spend,demographic_factors,brand_image,distribution_channel,consumer_confidence,promotion_effectiveness,economic_conditions,Sales,Season
5.662190955498406,43122.65367333285,4489.454715673873,2,-0.23192699288623977,Internet,1.0183326587075285,1.1903233561150361,0.038233135125474174,6371.920162803284,Winter
1.706414009421327,62875.89603029493,5511.920435488107,2,,Internet,0.5878409482262388,0.5054799194554038,-0.26755003028993296,4788.61042660335,
4.8581208597027326,69812.64025581315,2872.472887553853,1,0.39099077015156186,Retailer,-0.900192789489488,0.0829589351804342,0.3538992187630994,3448.19010680561,Autumn
4.806191693927863,47973.233898281964,4659.121969863998,1,-1.3895732734425972,Retailer,0.4263486370938952,0.6058488726840292,-2.410223785770161,5344.619868487262,Summer
4.148216502038382,43440.43758504413,7678.105976406167,2,0.1385287993919756,Retailer,1.645784242467624,-0.9279383326596944,-0.40431253842395204,5848.4162721914,Spring
4.337302787095396,43991.96081548826,7620.521495779377,0,0.913269548197811,Distributor,0.6972873549875631,-0.5908739102649206,0.21903848289592495,5596.046996071401,Autumn
4.651122136526686,39543.11747524015,4954.054444228066,2,-0.3900109436185254,Retailer,0.858437790244307,-1.0716549034966614,1.2927909875864503,6628.234424385362,Summer
4.559957595920152,53398.39458289308,6337.959598547573,2,-2.0292083116894815,Retailer,-0.28230764969595223,-0.9700885538436,0.9835960413531866,3545.1611702106766,Spring
6.719108035287235,55257.12163462246,6638.094911167483,1,-2.082884076926322,Retailer,2.5212959352877204,-0.47695696234704166,-1.025697983331993,8362.377302541232,Spring
4.739615886700947,46154.177541280966,6732.1586585683535,0,-1.8689786152227712,Retailer,-1.1714400004141927,-1.3335804350785612,-1.240510329690308,2629.0027069124285,Winter
5.140163505368244,52372.92943186537,6232.379885886789,0,-0.4539565650230979,Retailer,-2.0468136469577325,-0.33875515755117847,1.4761071410388835,2219.4570766037973,Spring
4.596663832814452,47315.57385366621,2906.9597698166126,1,0.6733547515018706,Retailer,-0.007440472061873359,0.20711686909641816,-0.5517681478430481,3706.518558200961,Winter
3.622916535879111,56117.33439284267,6328.674064860514,0,-0.21854495997492637,Retailer,-0.483148487945381,0.6725729900071126,-1.378315303447596,2572.3723497307014,Summer
4.079264538385357,57407.673927757205,4353.913456291804,1,-0.21405772628898734,Retailer,0.11943765376150958,-1.2130088743635792,0.7077587355170805,5120.268215144532,Summer
4.798006296660529,45920.3732902611,5316.846249269012,1,-0.8475222654759598,Retailer,2.5441038464332193,-0.2303935126362407,-0.8242771959271781,6998.890969044651,Winter
5.084190554156574,68687.84409864126,4141.653021130215,0,0.9728455442408994,Retailer,-0.3443850203684277,-1.2587331428484945,-0.07808536086504884,4412.716738567814,Winter
3.7786594119078334,69659.6364238543,6115.512191900851,1,0.35807255700364277,Distributor,-0.3302396897367213,0.02559702575147351,-1.8303800441210631,3686.3663529925207,Spring
3.0201789047156606,57816.65701603925,7007.980814034263,0,-0.7039096385535473,Retailer,-0.5810937452246261,0.4475295579544106,0.35927230167854274,2597.778370328972,Spring
4.257548702933483,63242.50325025618,4043.807726569889,1,-1.6802376513657986,Retailer,0.9931476336243759,0.7083275025040773,1.621945736723066,5392.273370061491,Summer
3.5549235771740206,54878.26686847105,4422.634453008793,0,-0.7939511692599277,Internet,0.18357621627809326,1.198456506487014,2.289894535180131,5285.116096130066,Summer
6.3468352610518215,54149.4017414201,3255.492185737634,2,0.15135779185515216,Internet,-0.5198940515029894,-0.16998233845975486,0.6055768566360216,4950.472495824026,Summer
5.317056031568789,55260.460024968095,6666.806152352599,2,-1.3297946690224636,Retailer,-0.13118514504920745,0.7898580026247446,-0.6947599527391396,4747.385255547429,Autumn
5.410319923376361,54045.772148583055,2931.7105241880217,0,-0.5180247721058838,Retailer,0.24116931300175287,-0.31613494791536656,-1.4159744726146652,5064.7398303046775,Spring
2.954893624097447,46356.9299584537,6146.465243229379,0,-0.04684704163856541,Retailer,-1.304620934957715,-1.3110760626509326,1.1253108676778956,1102.523241929835,Summer
7.431208158980744,47040.39217805202,4967.953018576578,2,-0.13870282050114058,Retailer,-0.4030152747986057,-2.107040096663853,0.43249409486423107,5509.697113278284,Winter
2.6461325624282006,68859.00567131999,4249.231962013792,1,0.6211999810476958,Retailer,0.8469994106646354,1.4460093987293199,-0.14677806673162347,4832.08879167485,Autumn
0.7987512061984203,59945.9854715552,5341.327246745938,1,1.1809697284870446,Distributor,1.8358774923452619,1.5508280265606937,-1.932396754387289,4670.373008315647,Summer
3.802863421581304,56467.500241100985,4448.939097727183,2,0.3014688732622107,Distributor,-0.14354061730981876,1.3095322655930257,-0.34859070235819983,4247.312678109978,Autumn
5.095814029839608,61819.795464617404,7089.339488796399,2,1.35997087023563,Retailer,-1.3508684386800343,0.731575116991522,-1.8969326017552157,5142.049915714846,Summer
5.822689247387997,64900.237838968824,7438.070281208893,1,,Retailer,0.18606949192199324,0.14274686641989562,-2.084200266107743,6730.0780461314225,
4.667770643319701,47484.562018355435,5373.196894443228,1,-0.019669967284707993,Distributor,-0.5485738576533191,1.399713982502339,0.22775440527222357,4185.3373325070015,Autumn
2.383542364444252,64924.86644472317,7163.040128788335,0,0.7364762012715729,Retailer,1.0433834426276178,1.352443396193072,0.5795614813308151,4986.438421408955,Spring
7.342871395279368,51718.44115498588,4424.768033031494,2,-0.6347424837137591,Retailer,0.8169477507476909,-0.15900929171099135,-1.185287168282784,6519.922676042999,Summer
3.838650235361391,57805.95765424672,4823.19110958001,1,2.096353330027897,Distributor,-0.6434525675360557,-1.233649737473868,-0.3098973831069485,3054.731153122566,Summer
4.954917130383961,57242.32091068117,3071.1510782926853,1,-0.675194568138039,Retailer,-1.282432470705428,0.20974535821825957,-0.2200136498516578,3777.1988728756646,Winter
6.429975961329267,57791.36751003695,4003.257141229378,0,0.1953694404728782,Retailer,-0.7800851884628914,-0.72579194862559,-0.7352334464684791,5926.980659001735,Winter
5.578129324048556,57732.66193287378,4696.9656737704745,0,1.5232728117974121,Distributor,-0.22076708544530801,0.00022216345126033001,0.31185330080598306,4549.552159835623,Summer
7.035995272418179,57374.481450569816,4697.947746012379,1,0.15071596495200937,Distributor,0.1970293388134798,0.8169313087010265,-1.8960793342856441,6625.814801043575,Summer
6.528017432692179,60496.153157033346,5809.900889426262,2,0.10059851196352096,Retailer,1.3422836019925868,1.086627584761079,-0.8434876826108492,7437.285325876266,Spring
3.6985914596560265,64067.401733577564,4652.466191477934,0,0.15441166589712652,Internet,0.8984413155031896,0.602506541165664,-0.02604447140506695,4710.1401039374705,Autumn
6.741042845022663,53727.06061189937,7427.847393873484,1,1.7009112337572065,Retailer,-0.9659383287888587,-0.1250780576167272,0.2919265661123424,5907.467163240401,Summer
4.4211511864744,60643.673761368525,4165.70224953335,0,-0.23817380998497625,Retailer,2.23923272819077,1.1625192012013015,0.8294637187423166,7603.3361359169485,Autumn
2.4986163507978003,65057.73164614122,5474.504044328482,0,0.5362240684893469,Retailer,-0.9682738722413116,0.9893250040039118,-0.4668457754568854,3379.294341617512,Summer
6.639031261894771,55725.592557253454,5721.1440535937145,1,1.0218330809033562,Retailer,-0.020802781504040167,0.7776859536609133,-0.10389087558806376,6785.020502914943,Summer
3.9347166611539093,44931.22067006257,4093.6380894074478,1,0.9430233635926982,Distributor,1.6028484337611835,-0.07137220982470882,-0.9563996442200022,5951.298346084041,Spring
5.40841057979109,54119.10972055714,3670.987629423209,0,1.67749072863184,Retailer,-0.6755585578278139,0.41014701134679005,-0.6489254880874453,3970.3216351351816,Spring
5.6686718067354995,46604.36591583752,3887.597228986434,0,1.0731992551829121,Distributor,-0.19399795900652198,0.49751532356974576,1.2921712497848798,5978.844171460637,Autumn
4.399074758997652,62621.94298796458,4413.506768295281,1,-0.08995525264130197,Retailer,0.4100914582436819,1.4356308997943674,0.5857677798897232,5229.845685755983,Spring
