consumer_confidence,competitor_pricing,Season,Sales,population_variables,advertising_spend,customer_satisfaction,promotion_effectiveness,sales_channel,brand_image,financial_circumstances
0.792017503161852,68564.86350184177,Summer,4828.559103302534,2.0,6840.117110731005,7.561233776412467,-0.8570381998993175,Call center,-0.14446812137146242,0.5972388397317066
-0.6573664821291878,47672.50309331955,Rainy,7298.951642226597,0.0,4366.589272156144,4.515805104804041,2.4711398826187754,Agent,2.5417943801482044,-1.1735568243413546
-0.30718019792607354,72280.3798267429,Rainy,5388.862235611939,2.0,4728.688575166729,1.9441687334586346,-0.15426220664255202,Agent,0.3903668860835002,2.105206279788844
-0.006251625318238636,31707.569411880115,Rainy,5528.526017931977,0.0,6468.817362035958,8.254756278302487,-0.4623259491508308,Call center,0.17775008086983388,0.07502993700275044
-0.005150919590958049,55040.692138710765,Summer,5196.464850885905,0.0,4470.17646648932,3.363445788372215,2.415146360328468,Call center,1.3430034645603306,-1.3175559680839641
0.056477612985717664,69416.74761637727,Rainy,3049.2535881564627,1.0,5008.7907045499005,5.021052083546993,-1.1162108238324142,Agent,-0.24828967109188116,-1.9422506579344299
-1.038284556377815,65754.82019019319,Rainy,6101.620869929543,2.0,4961.093509217756,4.558834243130355,-0.4673635434751165,Agent,-2.4448344931729067,-0.08407194284056493
-1.9411911793050325,55893.42965457516,Rainy,5433.944861923135,0.0,5011.789653039288,3.4494456996917853,-0.43330512284051087,Call center,-1.8650682054244512,-0.47451849530176254
0.014437107811933159,70005.66021631556,Summer,2973.859182060229,2.0,3443.8937257033535,3.4098485783402572,-2.0891274573959286,Call center,-0.44556913319621483,-0.14325194610945377
-0.5054728893162104,60556.737565097355,Rainy,5392.068884564692,2.0,3772.8599183185333,8.011316004706208,-0.9279865007145611,Agent,0.13163990494047215,-0.47342643076514285
0.46322032146440434,60090.44276801864,Summer,5364.297646716893,1.0,6629.3015816154375,5.67544698477781,0.156550122285095,Call center,1.285111372638846,1.2236826356271246
-1.0745624632573976,61612.698251601396,,5554.9723624470535,,7593.531568940032,5.712956868709246,-1.8236040624264078,Call center,-1.0038446823335527,1.2126492345262925
-1.1299185749112117,39129.19959070608,Rainy,4480.092790987654,1.0,5188.298061471986,7.0428625532169775,-0.006590038078599279,Call center,-0.6870072863453255,-1.234549057244451
0.43029944489222544,76835.21394821523,,5346.5507137773275,,6298.685296820539,8.62087248351963,-1.7247282237124861,Call center,1.7635043641119987,-1.4270407073579934
-1.0329810909174286,57198.09475933968,Summer,4624.15857776714,1.0,6125.896700993538,6.9472452570872,-0.7753257456179301,Call center,-1.0006594460294045,-0.40623528361316175
0.7091520010855418,55707.86222255588,Rainy,5518.089290385952,1.0,7921.159861236987,4.251218253057826,0.47689928841934703,Call center,-0.5337027310395439,0.9932260687637616
-0.3551610021668956,64921.57701830315,Rainy,4347.4810060673535,2.0,7138.193976632284,4.857419863391913,0.31605418082869086,Web,2.993541080061006,-1.5389703568389004
1.3167642375118116,55536.497079695204,Summer,8026.716357197704,1.0,6186.268460683907,6.297909757629198,1.5277584245916422,Agent,0.8700646126437351,-0.9960155644752684
-0.3142555003728094,58948.38953454243,Rainy,3549.8215243949344,0.0,4701.498016221223,3.5961253626694374,-0.27637654341793233,Call center,1.6842358049850952,-1.2560908613050834
-1.474374639487061,70798.93838795104,Rainy,5708.625799881719,0.0,6527.714358836582,4.4110578943676275,0.29249788559721346,Call center,1.3305740451136219,-0.20014376754015611
2.42489872091567,76954.35015507479,Summer,3045.1540773941106,2.0,7559.853408853856,3.3464536793280053,-1.3812127800233869,Call center,-1.5180612459005998,-2.086724411257409
0.4698777567710883,50137.77261251537,Summer,3466.016625401322,0.0,1748.3493017316773,3.4676498618450964,0.43539666581577463,Call center,0.1964351066727751,-2.629262437249772
-0.6160728821111826,81938.20040762017,Rainy,4653.689593801893,0.0,4878.336706352294,3.6619430103369943,-0.0768658158498655,Call center,1.5752807852132438,-0.5949927239546552
1.7344049514292126,66582.55296892716,Summer,3931.3450567241907,0.0,3126.915726120391,7.359991024600991,-2.258900903826651,Web,1.2573826935957562,-0.7769551137904672
0.8782855117906136,62195.651360666125,Rainy,3833.7574135638706,0.0,6407.753747032601,5.789014219188864,-1.9970252743567802,Agent,0.6343225953138398,-1.4657103226528851
0.8908160322663434,47531.91471658251,,7045.203331883931,,4139.593477336097,4.237831521469776,2.0072112969366205,Call center,-0.572071941158393,0.7466230925003334
-0.3373229078518842,54972.08294974606,Rainy,5142.58876947022,2.0,2865.0797741995675,4.338146657562433,0.13042939973104506,Agent,0.07637786763310682,-0.7965777447185053
0.8041686218218445,50290.19333223917,Summer,5886.24838418211,0.0,5527.811972731707,6.1490077455220575,1.1174322351241186,Call center,1.3607606321043106,0.8755540597426815
-0.5659467182899048,44315.06224268645,Rainy,8475.457303566622,2.0,5163.760577455776,7.819750079289224,1.1865906922008882,Call center,-0.6556107939180268,2.191519738560136
0.689436764445381,64054.38064056547,,8777.494891049697,,4442.359876105125,5.948181094635157,1.9914862960498039,Call center,0.7672749673891394,0.4065527791755664
0.15384999134995486,52137.1994268648,Rainy,4038.136743565637,1.0,5188.433351582567,4.324610450890619,-0.5653415652574475,Call center,-0.7115333348211562,-1.6526098656128965
-0.4250128224173149,71159.61114141284,Rainy,4815.307160662254,0.0,5743.589492728686,3.336763480237662,0.2883420818105284,Call center,0.8226039497819027,1.547994431902965
-1.1904840752405172,58655.90361655879,Rainy,4565.711406547663,2.0,3495.5289267762055,2.9076270813252396,0.2758305403632183,Call center,1.0151029631466382,-1.8970868401778522
-1.7094783976651147,41341.145595721195,Summer,4972.268628214197,0.0,4904.484292927758,5.610764674319498,0.2585299278960589,Call center,-0.11429554444268775,1.0317687788872383
-0.3755486056321822,61570.510201234116,Summer,6787.108339863916,2.0,6941.474931137008,4.0518571673027415,0.354119369115463,Call center,1.7539992944845808,1.1469201400369684
-0.8203359684267557,57601.0764445662,Rainy,5488.0621560926265,0.0,2687.952670149514,4.3929069022691225,-0.5790962796608554,Call center,-0.416558397372043,-1.6624697993257493
-0.7294747482814046,58662.527815725814,Rainy,4634.040976192976,2.0,4279.25580676869,3.2176327890531633,-0.6203064847938075,Call center,-0.7080644259621354,-1.136627852348877
-1.7075378807898074,51387.73591586427,Rainy,4641.702191914056,0.0,3318.1391809042284,4.935088038073116,-0.8104785669800412,Call center,-0.544986292069571,-0.26419631225380424
-0.9096030203751568,34227.43788601991,Rainy,7506.06075849389,0.0,7172.827556489463,5.754604646845653,2.0092805305507313,Call center,0.5657816153972149,1.175190157870308
1.348569801270657,63111.93100073494,Rainy,3196.9814088130915,0.0,7109.290361325443,7.088441985512338,-2.37483878533721,Web,1.0638233700355815,0.9805980122357021
-0.020731044776388298,59487.11123594323,Rainy,4385.231849975777,0.0,1642.2337690711993,3.2251412752039395,0.46454493476248016,Call center,-0.1943748054868829,-1.6792312661766067
1.7915927351711989,52900.4620358808,Summer,5035.0505648760045,1.0,6885.747787258651,1.083928674543638,-0.26716991545981744,Call center,-0.43614099167110115,-1.289577888584688
0.061721609975981376,50814.52941976597,Rainy,5429.686803382784,2.0,5038.863759722172,2.6016711726349584,0.2457257729173599,Web,-0.6479243255294662,-0.03586158928511848
0.6590612763490494,69347.69262157973,Rainy,5505.926529527727,2.0,4329.90322683706,4.208225668557544,0.32135247392748145,Web,-0.9521162724330424,1.1972030904189088
-0.5770450287381054,44868.34933760802,Rainy,5500.425507108672,2.0,4024.9464713372427,4.162261358352817,0.639295899746048,Call center,2.757676363818746,-0.6395326501065486
0.32528137754279157,50506.01003745222,Summer,4661.893243895816,0.0,6400.17021068784,2.617720202355415,-0.21089422535113048,Agent,1.0612027890937732,-0.3270522167779309
-1.3188344486084929,63001.37439331116,Rainy,5604.900649326535,1.0,6251.354850546579,6.498762324696908,-1.0403545526431195,Call center,1.7510445369465555,0.8601995833965305
1.120442807453278,29960.05410087102,Rainy,4512.668090240107,0.0,6372.821106274974,2.8823663903976997,0.2832799584914143,Agent,-0.31695285676429247,0.4167445329274173
1.0007633794848387,77194.39267488832,Rainy,7998.726694949864,2.0,6755.253087926514,6.901594284281712,0.9013651494274507,Call center,0.33641404576838524,0.2634432196396081
-0.5376016852528022,54290.7847229699,Summer,5931.255681960651,1.0,2802.324127569431,5.859672640683794,0.7327658353657095,Call center,0.527310211612741,-1.1921318924693414
-1.0418391263453237,57592.48346574242,Summer,6402.254151006673,0.0,4131.682577994592,4.106594265786534,-0.012864402165373207,Call center,1.7068491113708522,1.8162955312015359
-0.7587648300066778,35164.75824756486,Summer,8503.538671245979,0.0,9456.394414206408,4.322640144687622,2.8896711828440895,Call center,0.4288384517610627,-0.26116525880849073
-0.8806031160724745,60715.92972825734,Summer,5495.434537640967,0.0,3650.090117166309,5.141729000413696,0.028064244474140996,Call center,-1.1946324037769587,-0.002974960552670531
0.2596329273275569,48719.23985404856,Rainy,2273.7668215140893,0.0,6002.951306769782,2.7677819440219347,-1.1168774754032122,Call center,-0.6995637477626339,-1.3917265282497078
1.420814908906477,58901.29485839933,Rainy,4629.136623827429,0.0,4984.808932817126,3.50733686569865,0.11519326672844798,Call center,1.4348482468235564,0.5793534582330468
-0.7449881263899043,60860.49741965695,,4695.680814865357,,3377.0872129516897,4.5290780060093265,-1.1269528986343362,Call center,0.11966974923486381,-1.4394950874781456
0.04360324067222557,39640.29611003527,Summer,6407.760554315855,2.0,7253.566940790168,4.721138140996822,0.7206905626976661,Agent,-0.6462968040742757,-0.04168997880657964
-0.49214985366062153,55632.951637766804,Summer,6296.6345845370415,0.0,5671.5139947618645,5.659024668370104,0.669179725796617,Call center,-0.19543191799781773,-0.4788263519524099
-0.42355158785858754,41036.02481905788,Rainy,3153.1940874470024,1.0,5002.628546650273,4.107512163132457,-1.394524299372822,Web,-0.29659036418512086,-0.44147539306917744
1.1573786306146558,81336.09018513619,Summer,5697.88766036752,2.0,5576.609494200039,6.737065346341712,-0.45914625442750917,Call center,1.7923636715834224,0.43408097668167267
-0.5925225208265383,56932.348211338685,Rainy,5632.866333799866,1.0,5452.213907486862,6.277319564238136,-0.42461352122310986,Call center,0.8798893630778293,0.6497850469730284
-1.1272170166656557,50036.73091695904,Summer,5069.0056094733445,1.0,7654.506586375115,6.321645874531308,-0.3808539812461487,Call center,-0.5782369224873739,0.7588157731682229
-0.16180743514733523,29288.954576670927,Rainy,4522.37693663529,1.0,6044.088078645147,5.952052934180335,0.14359294234306938,Web,0.16845732023054497,-0.07341367983873803
0.9027680878458612,80104.88791588182,Summer,7805.454840999579,0.0,6359.068864912814,5.20350350694305,1.5499767417022108,Agent,-2.223702702727735,0.0734266057899488
-0.2819109353669804,59012.962565058064,Summer,4185.623229252553,1.0,4366.698890609012,1.9366960624941925,0.3970925728410769,Call center,-1.2277615579101167,-0.7739045414746069
-1.3855095943388551,57995.918339503456,Rainy,5179.746565857926,1.0,4003.141661065727,6.068706171865605,-0.22817561723456692,Call center,0.23209430992036936,1.318403458074249
-0.025410767408181763,42879.70471605198,Summer,6088.855890281004,0.0,5101.113433545376,2.37949101735786,0.9665204083566639,Call center,-0.20256451177995588,2.170629098337467
-0.04779077737003647,42957.86295097131,Summer,4686.4073322939,1.0,6109.632997689534,3.1432125034667053,0.3763131268619757,Web,-1.3428844018945114,-1.0415173277416916
-0.6849296746788412,65980.82523257304,Rainy,3766.1193909194308,2.0,4897.969058730814,6.1191293126772335,-1.5651758863592102,Agent,-1.0974776673123812,-2.6709897476885582
0.00899689971199892,71339.26850739727,Summer,4994.991846211166,1.0,5862.440549567705,4.950652434067441,-1.3125767966566544,Call center,-0.9244874350933208,1.708959642651492
0.06791529975352614,54557.44234933336,Rainy,3445.657301696955,1.0,5361.910262106954,2.991349339042027,-0.05919609255964573,Call center,0.13376261199803047,-0.9589958142476479
-0.8686763531804617,77452.5114572531,Rainy,2186.966286310814,2.0,5881.336375658778,5.611159403597448,-1.8702409709308019,Web,0.18984167943192284,-0.39126973307857793
0.08249834211020604,51611.961915227635,Summer,6914.473790915978,1.0,8319.31374569813,6.217753821868408,1.527085772487593,Call center,0.8037003229126979,0.10516144470424697
0.3633554409293142,75189.85456720708,Rainy,5478.180875650411,0.0,6196.585628879693,6.429005335710223,-1.5024121084373654,Agent,0.6389356131503159,0.9366750799865877
-0.03284358617037693,87030.50063906638,,6308.651566212293,,6138.541915140224,5.426625519841725,0.46033826209949186,Call center,2.4086463055893996,-0.7278812661855699
0.8497356518624251,51445.774300263605,Summer,4230.095212295127,1.0,3515.171322218722,4.66319551573449,-1.117377049428395,Agent,0.2810221197748168,0.640669334048789
