brand_image,distribution_channel,Sales,competitor_pricing,advertising_spend,financial_circumstances,consumer_confidence,Season,population_variables,product_quality,promotion_effectiveness
-0.018112866631745068,Retailer,4893.363599310422,62640.373926028944,6828.538279706574,-0.46339836438436804,0.013756217588297422,Spring,0,5.722815634035631,0.4269453456115548
-0.04138520789197843,Retailer,4035.201411869988,55691.24704924364,6869.0139832379455,-0.5973632912852191,-0.8268668857201665,Winter,0,8.021640363636715,-0.15746197073813348
-1.2400542600074091,Retailer,4221.953250459328,58237.456706015364,5952.606225577277,-0.3888685195964812,-0.4841047114402116,Winter,1,5.133797633001892,-0.41983829587904214
1.0283239044631816,Internet,4586.802728601921,72215.40837578963,3305.465899777063,-1.458647964919959,-0.4795567934116239,Winter,2,5.3231969248569815,-1.0277010117185732
0.7851982666501025,Internet,6177.894538109171,45597.243737685334,5270.885448460231,0.7888781724090344,2.065303678991498,Spring,2,5.08332983604784,-0.3114880350086092
1.762268936584112,Retailer,4843.640618427807,64288.38571800193,5959.543693955347,0.4229199561811399,-1.3943596405865721,Spring,1,4.694226786938511,0.7961864601968193
-0.08580672905802228,Internet,6932.584984516691,65441.54563422213,5369.495229717713,0.16572162016568276,1.8498866548143962,Autumn,2,5.953160212489564,1.251463461529977
-0.1893072226486299,Distributor,6148.18442351268,54160.139511402725,5518.181760988545,1.2777536473123021,0.07198943334104971,Spring,1,6.610200192628283,0.061733269860093934
-0.9988210913436649,Retailer,5709.99604105883,38266.62521353137,6094.690130041321,-0.38015680241884425,0.6551394721582419,Spring,2,5.675634460218802,0.7286275155447106
-0.5950080853815136,Distributor,5308.1168638565005,48679.832075708895,8201.316554570405,-0.9913507352481024,-0.4175961487882727,Autumn,1,6.373611088734271,-0.7310437479862978
1.2073172239769285,Retailer,8141.382102631911,64654.38120481438,5477.5814298729965,-0.21398758908494614,1.554587328730102,Winter,0,7.703060971588755,0.40237293632027815
-1.157738920053421,Retailer,5675.161403921822,63970.32799735164,7425.712198164028,-0.34324340698053396,0.934923115873445,Summer,1,4.544479332419011,0.3784905093622175
0.36704190672178433,Distributor,7669.6174789487395,54551.08773361562,7013.146508307058,-0.9183595468624175,1.566220229106196,Autumn,0,3.450041710349955,0.10684164453984987
0.7992840433642772,Retailer,6451.259273793294,72441.82545438994,3345.876996684161,0.8193976417775736,0.5257191379104511,Spring,0,4.289152089202897,1.0490198591347137
1.118298610676256,Retailer,6082.359888733573,67788.04317642619,6751.058968548598,1.0216212001267662,0.10070373108335073,Spring,2,4.748040600632237,-0.3621459498312447
0.6397018679042163,Distributor,7472.74047313701,61740.53855441019,7019.482532382794,2.4182442639595894,0.8732661017883215,Spring,0,5.835320395627898,-0.09189612364235901
-0.29275493531614927,Retailer,6397.098044287797,65824.47544660841,5176.660507337996,-1.5832526727320198,0.08276449863721141,Spring,0,5.818148282977416,1.334744212789147
0.8270984350409608,Internet,5212.465808534583,47638.277213923124,4181.538408186027,-0.11223507677925251,0.31113477980549126,Autumn,2,8.52701659473669,-0.2726254509970312
-0.2884145364996101,Retailer,5784.12833099585,65596.04189589503,6624.4727726176425,-0.5677243101194221,0.29386591521760613,Winter,0,4.26312437602577,0.2510697033045207
-0.5463059272310508,,5532.329099151376,,5290.541004080137,-0.8717656351933158,-0.47125334907107985,Spring,1,4.292927104432271,0.3232899700012932
-0.17036332398996568,Retailer,4875.880045018536,68816.37308261167,6669.639227287435,2.468193673660126,-0.7466529471724828,Spring,0,5.387519349467656,-0.5038887708299586
0.2840738535655223,Retailer,6260.484571091519,68489.39901648938,6679.854820495332,0.03538152409041007,0.537775081803727,Winter,0,4.560257560009837,-1.0653137833839756
-0.1876273429640612,Retailer,5280.695748129051,55406.391998323765,6307.656963247253,-0.34408920398022536,0.5617957344945339,Autumn,2,4.478470615033697,-1.247525707083029
-1.0130415354429327,Retailer,4346.391579379667,44053.09727959969,5797.922171556966,0.02846002364788392,-0.1401826619897877,Autumn,2,5.704932169292474,0.6837564611330719
0.36518892963186816,,5997.085024926514,,2656.9850978922946,-0.9658694590156418,0.3327799294015594,Winter,0,5.4363405418645465,0.17454803313372355
0.7541743102026819,Retailer,8561.93897380008,68555.29318231015,6705.885826455835,0.7733454481683635,2.0746023408566017,Summer,1,3.6405879703670543,0.739737788807391
-0.19647914214370377,Retailer,3487.486485962472,58046.501162877896,4785.034888981906,0.7423315507739282,-1.2969229522932426,Spring,1,7.248932576551909,-1.1866850256544161
0.29872216806221924,Distributor,7161.583461244549,58878.03877499571,6587.024189028619,-0.6313138522072905,0.6226716329316134,Winter,1,4.681312464982737,-0.3090416873800294
0.36040045290319733,Retailer,6768.597996100022,61352.15025464533,6094.848547286715,-2.477090163541692,-0.04244021619246724,Autumn,2,8.57395254214204,0.7607434464950857
-0.9531512734634424,Retailer,6871.988376840928,69412.64999412441,7562.889374795176,0.4622018237847676,1.714978707461975,Spring,0,5.402220510077775,0.9461042468635038
0.06806081437002824,Retailer,5313.51744500935,44950.191936040654,5406.420734795419,0.3389292806423536,-0.19318671769788054,Winter,0,7.730777129433644,0.8774096599985054
1.652166668464802,Retailer,7790.053069515487,66045.0918063204,5495.529283291348,0.4087098141565623,0.9081653490460173,Spring,2,7.774576791114731,-0.7478786298094613
