economic_conditions,Sales,Season,product_quality,pricing_strategy,consumer_confidence,population_variables,distribution_channel,advertising_spend,promotion_effectiveness,product_awareness
-0.5050571826971649,6910.909203786357,Summer,8.906331145057248,65705.01340181369,0.10862770729267583,2,Internet,4180.966261108092,1.9519085850110585,0.9549427058324931
0.2553312291922309,2437.452539528327,Summer,3.2297652461765836,54651.05745034507,0.1848207627415458,0,Internet,7536.7287279722095,-1.269705668503752,-0.07212989382299653
-1.2469444328082306,5351.44707060719,Rainy,0.9281010556825473,49156.12369335969,1.008990568027233,0,Retailer,2752.07596223329,1.190950991500147,-1.178904458286915
1.2686021467632835,4913.08385178851,Rainy,3.7330692345156304,58095.268883459736,0.40751637481787706,1,Retailer,3088.031513504862,-0.15250610335280787,0.27446452594472465
-0.0523698528280804,2980.3175167925247,Summer,5.0700174439061545,31632.35084893303,0.061769916495623585,1,Retailer,3187.0306068607183,0.7936370889256252,-0.9032427373511752
-0.7024525980070089,4830.517735613291,Summer,6.897380235485461,57576.916037772055,-0.6451432750728316,1,Retailer,3633.7574212334275,0.5963747112128893,-0.016175006646761858
-0.8765869086580044,6802.204458221298,Rainy,7.573743130869012,63808.83417227222,1.1336321096094184,2,Retailer,5669.349150243733,0.5305859783111511,0.8121424782361598
-1.7075353409677412,6999.981704568054,Summer,5.69985308082332,74965.13711001357,1.646598850884702,2,Retailer,6134.073672590338,-0.04519099947407181,-0.08497072917916725
1.5130269881044673,1815.7067180465106,Summer,2.632273555413904,34589.01340172961,0.8244950244559507,0,Internet,4984.58483454897,-0.6144447327986486,-1.3066120257883436
-1.0842550069198464,4837.700315975619,Rainy,6.041452184239726,49815.4351619318,0.5212267999040957,0,Retailer,3944.567898909584,-1.2914178853811475,1.5360633330056148
0.7278131753541681,5521.269155720461,Rainy,5.834858282144654,68778.30376217673,-0.28951491385259687,0,Internet,5494.203202608545,0.28315734422723327,1.795575745835669
0.7611911217993685,6377.052909674772,Summer,5.409058550952099,68647.29206025635,-0.6315207268873021,2,Retailer,4630.62793775252,0.5495396744581724,1.952301432343384
-0.950461388356102,3761.4485638340975,Summer,4.893506781420373,61458.10418937406,-1.5127797913970142,2,Retailer,4872.65405688987,-0.5429428433060683,0.7889410535076976
0.5227567948044075,6916.423027206532,Summer,7.041929468650779,74633.4598131738,0.9767147807578512,0,Retailer,5529.361915592757,-0.7342181755416584,2.5457683727203744
0.7526955157770124,4600.607756418312,Summer,5.49749836486003,71445.27708625421,-1.2820593152019284,0,Retailer,4925.264429738707,0.5294532465783743,0.3353213258504364
0.8010065856096149,7290.792352829947,Summer,3.221929345904648,64708.24892987151,0.15494330071161408,0,Retailer,2477.527437069035,2.2331685176930227,0.4942168080965333
1.2620318128154873,4139.748816434509,Rainy,5.53108687760274,38353.83853993383,0.7432543303895707,0,Retailer,7348.050021252314,0.5164872401838448,-0.8060052492546377
-1.5211490491356634,6208.812015206551,Summer,2.7469177970770984,62793.367383987024,0.3021818992920168,1,Retailer,5627.400379179333,1.870769779126342,0.013063373024112803
1.9607791604489504,1963.6362543479017,Summer,6.1959830370023266,35773.94501212318,-0.5953497026767527,0,Internet,2118.285221210848,-1.0588951310102945,1.1722320154890629
1.0028571339790233,2542.55623108958,Summer,4.230879333758174,27572.097875455802,-1.1169802237579833,2,Retailer,4572.544528601434,0.9694385968232371,-0.35258707084680446
-0.5936979069635885,3770.611834901639,Rainy,6.382093346744284,53678.85472310121,0.9684467010176488,1,Retailer,6725.215609209039,-2.084199288429489,0.9507829334950966
1.162444637483051,5062.063520488902,Rainy,7.10092170923977,81270.13033664261,0.6079950280390106,0,Retailer,4248.4774338571115,-1.1525439242271185,-1.602428557087061
1.680265144492179,4710.536998208268,Rainy,3.8422482159285942,31565.65093648002,-0.19537170725570074,0,Retailer,4453.52033149121,1.8864109022464985,0.453153466430371
0.7761781967863592,3937.097872131593,Rainy,6.533903345587914,73321.07241196554,-1.7509569821077768,1,Distributor,3129.56632870116,-0.13574899070604426,-0.9298982066985202
1.1921640030555936,4548.579307624142,Rainy,6.102050052218332,41409.42761707744,0.9424585650597203,1,Retailer,1662.0955970567197,1.6095897285559506,-1.6474904700009605
0.2533707063562575,4580.299461017969,Summer,2.6938747840060193,50359.75657336961,1.0563696950924302,0,Retailer,2015.5687541399348,-0.03159570105108951,-1.237078676555975
0.7531547479854092,3456.645700578273,Summer,5.058754327029952,74610.25088669975,-3.6423306519198175,2,Distributor,3518.4433279633517,0.6208525823828345,-0.6611777478561479
0.6301825469120027,4011.5232407757653,Summer,6.746523029514094,,-0.05424841814836712,1,Retailer,5415.6781059896575,-1.8784141454871501,
0.6153592561479254,1819.9781493576497,Summer,6.585087253108153,62905.03849935687,-2.525049528134642,2,Distributor,6478.774929284764,-2.1918066414334727,0.2962186748039143
-0.38842135478578266,5283.469757085713,Summer,4.836480614038012,58012.86866067724,1.067999198758578,1,Retailer,5397.007615995195,0.0918041443509121,-0.7841356548229212
1.6995780059069747,4427.3028505418215,Rainy,3.7458329982515424,,-0.18440385347628935,1,Retailer,5873.754821962573,0.08744559598281466,
0.35069223089315515,5326.890783456255,Summer,4.208459025626441,56091.255922121716,0.30406096529530713,0,Retailer,3943.0397870224,0.38593925027459575,0.7866147879684102
-0.12510157691420423,2922.7433648695387,Summer,5.54478760799447,57026.10699561681,0.007855988837530265,1,Retailer,3234.55091362288,-0.7765441833673431,-0.949412030073052
-1.723046561852916,3405.8624606913963,Summer,6.721889786121818,67514.77019244792,-0.6557800508048542,2,Retailer,4781.883256438171,-2.638394787352899,1.0812960753726404
0.057135439223485726,3623.1823095975888,Summer,4.344421065250195,76980.46808762432,-0.3548808825625978,2,Retailer,5139.483588167799,-2.2448486221056005,-0.2582323911306323
-0.769975010105818,6867.866408104454,Summer,3.8911297246987004,69003.13925420266,-0.383157794700654,1,Internet,4011.2004728922234,1.3465432927708407,2.932414664666093
-0.36637250999228604,3799.5114971031126,Rainy,4.874688634942059,69367.17150383175,-2.3710631451354724,1,Retailer,5032.543608695642,1.326018704945464,-0.823808272580966
1.0324069864978147,3160.9688059616296,Rainy,5.519024113420392,43612.30750146559,-1.2454213419962588,1,Retailer,1890.4626335540434,0.9918977107253035,-1.1852218789346616
0.048496504118063714,2744.323149660121,Summer,5.303834563417469,49902.73971062287,-0.7946209537307887,0,Retailer,3763.4014994498766,0.5619398516912736,-1.1996550925051066
-1.1852142965245136,5753.749300678393,Summer,5.223407249947222,63794.560414251035,-0.6424446973498597,1,Distributor,1626.8226338473205,-0.16795313885704866,1.0644064622627956
0.5477376443444171,4078.275564987544,Rainy,9.466964730712748,60003.143566692575,0.3326730044661181,0,Retailer,5094.0912040018875,-1.6060158923536916,0.23771282270898977
-0.8489729180798596,3341.418752263557,Summer,2.3594992719211256,50664.80083741486,-1.408568727406875,1,Retailer,3224.766005939191,0.3378353007996727,1.1040982321445272
-0.19092696761602398,5589.614210154241,Summer,4.61309069017207,62338.092306221675,0.6585893668093874,2,Distributor,4216.390824994207,-1.4277177195292852,0.6742333141792244
-1.3587000409100036,4398.423502328184,Summer,4.538987919730089,47674.552603640244,1.2336819216260193,2,Retailer,4698.478703451676,0.6859378497558111,-1.8334046812940357
0.08890417813636849,6076.704129850985,Summer,3.8991679692518124,66952.1501539403,-0.22848319285862237,0,Retailer,5851.474215269895,0.9688372489300229,1.0385400408268413
0.47144530821208247,3466.400173236695,Summer,7.3966259122263205,50692.19492438087,-1.3395401681893382,1,Retailer,3055.8500084148113,0.5754485244539549,-0.16865721162177036
